timestamp,PM2.5,PM10,temperature,humidity,wind_speed,pressure,rainfall
2026-08-24 06:00:00,24.49,64.44,13.74,78.49,4.27,1016.44,0.0
2026-08-24 07:00:00,36.43,68.64,16.36,73.38,3.29,1016.6,0.0
2026-08-24 08:00:00,64.12,140.51,17.15,78.79,3.23,1018.15,0.0
2026-08-24 09:00:00,33.65,94.61,20.94,60.73,6.59,1015.99,0.0
2026-08-24 10:00:00,25.46,61.86,21.41,66.17,5.48,1017.64,0.0
2026-08-24 11:00:00,14.13,40.43,23.29,59.31,4.53,1019.03,0.0
2026-08-24 12:00:00,12.35,30.54,25.34,56.46,3.87,1019.03,0.0
2026-08-24 13:00:00,7.11,35.76,27.34,57.9,6.83,1019.88,0.0
2026-08-24 14:00:00,6.56,28.94,26.86,54.68,4.19,1019.52,0.0
2026-08-24 15:00:00,4.97,25.68,26.79,54.93,4.65,1019.71,0.0
2026-08-24 16:00:00,5.36,29.05,27.83,55.2,4.72,1020.02,0.0
2026-08-24 17:00:00,13.35,38.12,27.14,50.69,4.07,1018.98,0.0
2026-08-24 18:00:00,29.91,82.92,25.12,52.43,4.24,1018.76,0.0
2026-08-24 19:00:00,48.22,117.61,23.71,54.14,4.14,1018.38,0.0
2026-08-24 20:00:00,63.47,134.68,22.87,51.97,3.62,1018.59,0.0
2026-08-24 21:00:00,46.15,112.03,19.04,74.95,4.19,1021.61,0.0
2026-08-24 22:00:00,29.96,81.46,17.28,65.48,6.37,1020.25,0.0
2026-08-24 23:00:00,38.51,73.57,16.42,70.56,2.85,1018.17,0.0
2026-08-25 00:00:00,12.55,31.02,15.57,71.87,4.0,1018.19,0.0
2026-08-25 01:00:00,15.9,43.31,15.09,75.07,2.99,1019.64,0.0
2026-08-25 02:00:00,12.87,30.86,15.79,75.84,2.82,1019.69,0.0
2026-08-25 03:00:00,9.18,31.75,14.81,77.78,5.07,1019.69,0.0
2026-08-25 04:00:00,17.85,49.96,13.83,73.77,4.1,1019.05,0.0
2026-08-25 05:00:00,24.24,64.36,14.69,73.89,2.79,1019.15,0.0
2026-08-25 06:00:00,28.39,57.27,14.63,75.8,3.64,1019.51,0.0
2026-08-25 07:00:00,8.15,10.15,17.26,68.94,3.11,1019.32,5.74
2026-08-25 08:00:00,54.24,117.5,18.62,73.91,3.67,1017.47,0.0
2026-08-25 09:00:00,41.44,100.72,21.17,64.86,5.0,1019.07,0.0
2026-08-25 10:00:00,26.21,70.33,21.6,65.06,5.13,1018.57,0.0
2026-08-25 11:00:00,13.41,35.77,26.12,56.64,4.32,1017.13,0.41
2026-08-25 12:00:00,7.5,23.12,28.79,53.87,6.2,1019.38,0.0
2026-08-25 13:00:00,6.65,41.12,27.93,51.45,7.01,1017.28,0.0
2026-08-25 14:00:00,9.43,36.11,29.24,43.18,5.91,1016.74,0.0
2026-08-25 15:00:00,9.16,26.56,29.83,48.9,4.5,1017.73,0.0
2026-08-25 16:00:00,19.29,48.83,28.28,47.49,4.74,1017.38,0.0
2026-08-25 17:00:00,5.25,44.01,28.33,47.89,7.14,1017.33,0.0
2026-08-25 18:00:00,34.88,75.08,26.96,54.82,4.13,1017.48,0.0
2026-08-25 19:00:00,43.02,105.03,25.62,59.84,4.85,1018.64,0.0
2026-08-25 20:00:00,73.59,143.99,22.88,59.9,3.21,1016.09,0.0
2026-08-25 21:00:00,37.11,94.6,22.03,62.58,5.17,1017.37,0.0
2026-08-25 22:00:00,58.66,118.19,20.79,70.39,3.14,1016.25,0.0
2026-08-25 23:00:00,28.41,54.76,20.24,65.53,3.75,1017.44,0.0
2026-08-26 00:00:00,15.14,37.0,18.2,78.65,4.48,1016.26,0.0
2026-08-26 01:00:00,8.52,37.79,18.52,69.93,6.81,1016.66,0.0
2026-08-26 02:00:00,10.92,34.24,14.32,68.18,4.08,1016.75,0.0
2026-08-26 03:00:00,13.61,26.83,16.05,75.12,3.58,1017.77,0.0
2026-08-26 04:00:00,16.25,40.04,15.46,74.7,3.52,1017.73,0.0
2026-08-26 05:00:00,4.0,26.2,18.57,72.73,5.09,1015.99,0.0
2026-08-26 06:00:00,24.36,56.44,16.08,74.75,4.37,1017.03,0.0
2026-08-26 07:00:00,38.37,92.4,17.49,68.96,4.65,1016.42,0.0
2026-08-26 08:00:00,35.09,89.23,19.47,61.06,6.12,1015.98,0.0
2026-08-26 09:00:00,45.01,106.41,19.45,65.15,4.21,1016.82,0.0
2026-08-26 10:00:00,25.55,59.5,23.18,55.87,4.88,1016.74,0.0
2026-08-26 11:00:00,18.38,36.88,25.81,52.22,4.35,1013.86,0.0
2026-08-26 12:00:00,8.95,33.3,28.35,52.32,4.22,1012.26,0.0
2026-08-26 13:00:00,12.48,34.17,29.69,54.24,4.47,1010.81,0.0
2026-08-26 14:00:00,9.1,24.44,32.23,44.56,3.77,1011.46,0.0
2026-08-26 15:00:00,14.82,33.94,31.36,39.77,5.63,1012.73,0.0
2026-08-26 16:00:00,16.35,48.0,29.29,50.06,5.37,1013.59,0.0
2026-08-26 17:00:00,12.36,30.91,28.2,55.03,5.29,1010.65,0.0
2026-08-26 18:00:00,34.02,83.58,28.76,46.79,3.74,1010.41,0.0
2026-08-26 19:00:00,55.86,123.69,25.14,55.21,3.63,1013.41,0.0
2026-08-26 20:00:00,71.8,141.0,27.23,52.04,3.3,1012.23,0.0
2026-08-26 21:00:00,35.25,93.58,24.64,53.51,5.35,1011.22,0.0
2026-08-26 22:00:00,38.46,101.09,20.85,66.06,4.04,1012.34,0.0
2026-08-26 23:00:00,30.34,71.86,17.66,68.73,3.88,1009.81,0.0
2026-08-27 00:00:00,15.6,34.57,19.9,66.86,4.8,1011.92,0.0
2026-08-27 01:00:00,19.75,46.97,17.02,66.81,3.3,1012.18,0.0
2026-08-27 02:00:00,11.65,23.69,17.94,66.96,4.24,1012.65,0.0
2026-08-27 03:00:00,16.08,37.32,14.31,78.13,7.19,1011.1,0.0
2026-08-27 04:00:00,9.23,31.22,15.74,71.18,5.66,1011.98,0.0
2026-08-27 05:00:00,17.5,45.19,17.16,77.02,4.23,1011.17,0.0
2026-08-27 06:00:00,16.26,47.12,18.33,66.41,3.92,1012.12,0.0
2026-08-27 07:00:00,27.64,73.7,19.18,67.37,4.43,1011.2,0.0
2026-08-27 08:00:00,33.04,92.2,22.16,64.84,5.96,1011.59,0.0
2026-08-27 09:00:00,32.73,79.38,21.94,55.83,6.1,1011.12,0.0
2026-08-27 10:00:00,13.01,51.25,24.86,49.21,6.95,1012.44,0.0
2026-08-27 11:00:00,16.69,50.99,27.87,44.73,4.95,1008.53,0.0
2026-08-27 12:00:00,16.07,41.09,29.8,52.41,3.67,1007.66,0.0
2026-08-27 13:00:00,4.0,30.05,31.15,42.72,8.13,1007.87,0.0
2026-08-27 14:00:00,4.0,22.63,29.64,57.88,4.38,1006.69,0.0
2026-08-27 15:00:00,4.0,26.1,29.39,45.84,5.93,1007.6,0.0
2026-08-27 16:00:00,14.56,27.57,32.52,43.2,3.67,1007.8,0.0
2026-08-27 17:00:00,4.0,6.0,30.69,51.93,4.71,1009.94,4.58
2026-08-27 18:00:00,30.89,72.96,28.28,58.12,4.13,1006.95,0.0
2026-08-27 19:00:00,27.45,87.86,29.59,55.98,6.66,1009.02,0.0
2026-08-27 20:00:00,66.5,129.77,26.18,58.71,4.24,1008.64,0.0
2026-08-27 21:00:00,53.46,127.71,25.64,58.94,3.85,1008.07,0.0
2026-08-27 22:00:00,45.51,89.9,22.5,62.87,4.38,1009.25,0.0
2026-08-27 23:00:00,37.83,88.64,23.2,62.35,2.54,1008.14,0.0
2026-08-28 00:00:00,14.81,47.69,21.39,60.29,3.28,1008.16,0.0
2026-08-28 01:00:00,14.15,26.93,17.87,65.56,3.39,1007.8,0.0
2026-08-28 02:00:00,7.85,31.99,18.63,67.45,4.6,1008.82,0.0
2026-08-28 03:00:00,13.96,27.05,18.0,67.92,3.05,1008.72,0.0
2026-08-28 04:00:00,8.1,22.49,19.11,64.79,4.05,1007.34,0.0
2026-08-28 05:00:00,10.13,25.7,17.01,73.17,3.75,1006.79,0.0
2026-08-28 06:00:00,35.43,73.33,20.1,68.64,3.32,1007.68,0.0
2026-08-28 07:00:00,37.79,84.09,22.0,61.75,3.37,1007.2,0.0
2026-08-28 08:00:00,58.0,115.83,20.31,70.35,3.74,1007.79,0.0
2026-08-28 09:00:00,58.7,125.14,22.81,55.38,3.0,1008.83,0.0
2026-08-28 10:00:00,18.25,55.14,23.59,57.76,5.42,1007.48,0.0
2026-08-28 11:00:00,11.87,24.76,28.03,47.68,4.03,1007.81,0.0
2026-08-28 12:00:00,7.42,24.51,30.66,38.35,4.62,1007.89,0.0
2026-08-28 13:00:00,5.84,40.21,32.72,41.77,7.42,1008.52,0.0
2026-08-28 14:00:00,5.76,24.66,31.7,43.45,6.05,1006.05,0.0
2026-08-28 15:00:00,5.95,14.22,33.81,46.2,4.12,1007.36,0.0
2026-08-28 16:00:00,13.06,38.84,29.96,49.6,3.56,1008.01,0.0
2026-08-28 17:00:00,14.64,37.93,28.87,44.94,5.29,1008.8,0.0
2026-08-28 18:00:00,34.05,80.01,29.74,54.88,4.22,1007.45,0.0
2026-08-28 19:00:00,54.08,118.82,28.81,54.03,4.37,1006.34,0.0
2026-08-28 20:00:00,49.97,129.76,26.63,55.39,4.79,1008.34,0.0
2026-08-28 21:00:00,47.11,109.52,22.37,59.83,5.05,1007.34,0.0
2026-08-28 22:00:00,50.13,95.09,22.93,55.89,3.45,1006.89,0.0
2026-08-28 23:00:00,18.72,43.57,19.79,63.89,3.73,1007.34,0.0
2026-08-29 00:00:00,16.33,30.71,20.71,68.08,4.28,1007.7,0.0
2026-08-29 01:00:00,18.38,40.21,19.23,73.92,4.37,1007.36,0.0
2026-08-29 02:00:00,11.53,40.74,16.96,76.64,4.04,1006.08,0.0
2026-08-29 03:00:00,6.52,34.14,17.24,68.01,5.99,1008.56,0.0
2026-08-29 04:00:00,7.08,36.2,16.82,66.25,4.35,1008.86,0.0
2026-08-29 05:00:00,6.47,27.21,18.72,67.87,4.77,1008.37,0.0
2026-08-29 06:00:00,20.46,47.57,21.05,56.04,4.14,1006.93,0.0
2026-08-29 07:00:00,27.8,55.12,20.17,65.99,3.05,1007.68,0.0
2026-08-29 08:00:00,47.9,100.52,23.65,57.84,3.28,1007.84,0.0
2026-08-29 09:00:00,4.0,6.0,24.22,55.54,3.25,1008.32,9.49
2026-08-29 10:00:00,13.75,50.14,25.71,48.34,5.84,1008.38,0.0
2026-08-29 11:00:00,9.75,22.28,28.36,52.01,3.64,1011.33,0.0
2026-08-29 12:00:00,4.0,20.74,28.69,47.23,4.73,1011.98,0.0
2026-08-29 13:00:00,8.1,17.56,30.38,41.64,4.65,1012.28,0.0
2026-08-29 14:00:00,4.0,21.88,30.31,34.95,4.67,1013.08,0.0
2026-08-29 15:00:00,4.0,24.08,34.34,39.08,4.7,1012.48,0.0
2026-08-29 16:00:00,10.76,27.5,31.79,50.87,7.47,1012.55,0.0
2026-08-29 17:00:00,9.67,21.11,30.21,53.27,3.52,1011.98,0.0
2026-08-29 18:00:00,18.89,47.03,30.19,44.83,6.3,1013.04,0.0
2026-08-29 19:00:00,27.24,68.29,28.35,47.56,3.93,1012.24,0.0
2026-08-29 20:00:00,41.72,88.97,26.53,55.12,4.93,1011.23,0.0
2026-08-29 21:00:00,30.89,83.26,25.72,50.71,3.92,1013.04,0.0
2026-08-29 22:00:00,35.53,75.93,24.08,58.86,2.99,1012.47,0.0
2026-08-29 23:00:00,14.9,46.08,20.85,66.53,5.9,1011.56,0.0
2026-08-30 00:00:00,7.77,18.1,19.34,71.1,5.56,1011.53,0.0
2026-08-30 01:00:00,15.27,41.45,18.59,67.14,3.03,1012.15,0.0
2026-08-30 02:00:00,4.0,23.47,15.46,72.36,4.55,1012.29,0.0
2026-08-30 03:00:00,9.13,20.7,16.17,68.38,3.31,1012.07,0.0
2026-08-30 04:00:00,9.38,19.54,19.86,61.94,2.81,1012.16,0.0
2026-08-30 05:00:00,7.26,21.61,20.9,62.47,3.18,1013.27,0.0
2026-08-30 06:00:00,13.79,37.17,19.73,66.96,5.77,1012.77,0.0
2026-08-30 07:00:00,22.34,54.32,22.18,64.73,4.97,1012.07,0.0
2026-08-30 08:00:00,36.16,77.06,23.55,55.4,3.55,1012.67,0.0
2026-08-30 09:00:00,30.01,81.68,28.68,55.35,6.09,1011.09,0.0
2026-08-30 10:00:00,11.69,27.03,28.14,49.26,6.0,1012.23,0.0
2026-08-30 11:00:00,18.13,51.44,27.94,50.62,4.03,1018.44,0.0
2026-08-30 12:00:00,6.98,36.82,28.4,46.89,7.36,1016.82,0.0
2026-08-30 13:00:00,4.0,21.08,28.73,39.59,4.64,1016.31,0.0
2026-08-30 14:00:00,14.49,35.53,31.6,47.66,4.8,1016.47,0.0
2026-08-30 15:00:00,5.03,26.23,30.69,48.71,3.84,1016.12,0.0
2026-08-30 16:00:00,12.86,33.34,29.65,46.5,4.34,1016.36,0.0
2026-08-30 17:00:00,11.77,33.0,29.88,47.48,4.55,1016.69,0.0
2026-08-30 18:00:00,21.01,61.58,28.25,52.21,4.78,1015.87,0.0
2026-08-30 19:00:00,46.63,110.59,30.12,40.53,3.3,1017.0,0.0
2026-08-30 20:00:00,55.32,108.82,27.47,49.44,3.21,1017.71,0.0
2026-08-30 21:00:00,21.98,69.14,24.59,59.92,6.38,1016.26,0.0
2026-08-30 22:00:00,26.27,57.46,24.56,51.77,5.27,1018.21,0.0
2026-08-30 23:00:00,8.62,18.69,21.19,64.03,5.63,1017.4,1.58
2026-08-31 00:00:00,14.21,30.47,18.61,62.08,3.78,1017.82,0.0
2026-08-31 01:00:00,11.12,38.57,20.36,66.22,4.21,1016.46,0.0
2026-08-31 02:00:00,12.11,33.05,18.48,67.59,4.58,1017.67,0.0
2026-08-31 03:00:00,17.15,45.61,16.35,65.11,6.34,1016.12,0.0
2026-08-31 04:00:00,16.09,45.75,17.61,73.96,2.8,1017.7,0.0
2026-08-31 05:00:00,22.07,42.68,17.49,66.58,3.37,1017.13,0.0
2026-08-31 06:00:00,18.84,50.75,17.99,65.38,4.1,1017.43,0.0
2026-08-31 07:00:00,28.02,64.41,22.21,61.82,3.92,1016.05,0.0
2026-08-31 08:00:00,73.65,153.29,25.08,60.45,3.2,1016.27,0.0
2026-08-31 09:00:00,43.79,114.0,22.92,55.68,4.77,1017.47,0.0
2026-08-31 10:00:00,33.97,76.03,27.09,52.48,4.0,1016.23,0.0
2026-08-31 11:00:00,16.85,31.71,26.48,55.05,4.7,1019.62,0.0
2026-08-31 12:00:00,14.38,35.56,28.13,53.14,5.43,1018.16,0.0
2026-08-31 13:00:00,10.2,45.37,29.11,49.31,4.59,1019.93,0.0
2026-08-31 14:00:00,10.14,30.25,29.49,46.45,6.03,1018.26,0.02
2026-08-31 15:00:00,4.0,35.64,30.82,42.21,6.29,1019.69,0.0
2026-08-31 16:00:00,15.23,35.22,29.53,48.19,4.26,1019.75,0.0
2026-08-31 17:00:00,15.85,39.27,30.15,42.44,4.24,1018.69,0.0
2026-08-31 18:00:00,38.07,88.4,28.65,37.74,3.66,1019.72,0.0
2026-08-31 19:00:00,42.2,104.87,26.98,54.18,4.13,1019.46,0.0
2026-08-31 20:00:00,42.41,75.47,24.49,60.53,4.18,1018.82,0.97
2026-08-31 21:00:00,47.55,107.87,23.07,50.02,3.51,1018.44,0.0
2026-08-31 22:00:00,41.18,95.81,22.86,55.81,4.14,1017.68,0.0
2026-08-31 23:00:00,20.3,53.81,20.86,65.93,3.37,1019.53,0.0
2026-09-01 00:00:00,17.39,46.13,17.64,77.48,3.4,1018.0,0.0
2026-09-01 01:00:00,12.27,29.41,17.82,69.01,4.24,1019.33,0.0
2026-09-01 02:00:00,10.89,35.47,17.9,65.87,3.45,1019.04,0.0
2026-09-01 03:00:00,19.74,40.57,14.76,73.7,3.77,1019.79,0.0
2026-09-01 04:00:00,7.97,25.72,17.65,74.73,4.29,1019.01,0.0
2026-09-01 05:00:00,4.0,19.65,16.91,67.98,4.12,1018.99,0.0
2026-09-01 06:00:00,27.95,53.19,19.5,62.7,3.38,1019.84,0.0
2026-09-01 07:00:00,16.34,42.77,19.35,64.24,5.32,1019.52,0.0
2026-09-01 08:00:00,39.61,103.57,19.79,61.56,4.51,1019.5,0.0
2026-09-01 09:00:00,42.07,95.61,21.81,62.23,4.41,1019.63,0.0
2026-09-01 10:00:00,28.16,66.08,25.63,61.36,3.59,1018.02,0.0
2026-09-01 11:00:00,11.68,32.7,26.44,54.7,4.8,1017.6,0.0
2026-09-01 12:00:00,4.0,19.62,26.49,52.31,4.32,1017.48,0.0
2026-09-01 13:00:00,7.75,26.1,29.45,46.82,5.57,1016.18,0.0
2026-09-01 14:00:00,4.47,27.61,27.39,45.45,3.72,1016.8,0.0
2026-09-01 15:00:00,8.45,24.96,29.54,51.36,4.74,1016.96,0.0
2026-09-01 16:00:00,15.74,50.22,27.93,50.41,4.39,1016.88,0.0
2026-09-01 17:00:00,16.47,54.05,27.9,50.06,5.69,1017.26,0.0
2026-09-01 18:00:00,38.1,80.11,27.63,64.04,3.29,1018.14,0.0
2026-09-01 19:00:00,44.83,107.04,25.09,57.03,4.19,1017.86,0.0
2026-09-01 20:00:00,55.32,129.96,23.97,54.85,4.5,1015.94,0.0
2026-09-01 21:00:00,28.44,90.55,23.83,56.4,6.82,1017.49,0.0
2026-09-01 22:00:00,51.37,109.41,20.12,69.38,3.4,1018.05,0.0
2026-09-01 23:00:00,15.31,43.25,20.13,65.22,4.2,1017.3,0.0
2026-09-02 00:00:00,21.35,38.11,16.32,65.87,2.7,1017.86,0.0
2026-09-02 01:00:00,13.24,37.59,17.2,73.72,3.83,1018.6,0.0
2026-09-02 02:00:00,19.45,45.54,17.59,66.67,5.46,1017.81,0.0
2026-09-02 03:00:00,13.61,26.1,12.66,85.71,6.84,1017.19,0.0
2026-09-02 04:00:00,14.47,39.14,14.91,78.48,4.32,1017.83,0.0
2026-09-02 05:00:00,19.08,36.74,17.25,68.16,2.78,1017.11,0.0
2026-09-02 06:00:00,12.56,37.86,17.43,74.75,5.78,1017.01,0.0
2026-09-02 07:00:00,47.34,95.69,19.57,66.05,2.78,1016.71,0.0
2026-09-02 08:00:00,62.15,118.41,20.09,68.25,2.95,1018.24,0.0
2026-09-02 09:00:00,37.41,97.55,22.73,62.02,6.28,1016.34,0.0
2026-09-02 10:00:00,30.95,71.8,24.25,53.96,4.35,1018.22,0.0
2026-09-02 11:00:00,17.65,39.67,26.28,51.12,4.16,1012.31,0.0
2026-09-02 12:00:00,10.33,34.35,26.63,57.19,5.73,1010.8,0.0
2026-09-02 13:00:00,4.0,12.3,27.84,49.55,5.17,1012.21,0.0
2026-09-02 14:00:00,4.0,25.73,27.64,49.63,6.48,1010.23,0.0
2026-09-02 15:00:00,4.0,25.49,27.79,47.16,5.22,1012.42,0.0
2026-09-02 16:00:00,13.85,40.46,27.62,52.98,5.13,1012.62,0.0
2026-09-02 17:00:00,7.97,39.58,27.91,59.01,6.06,1011.44,0.0
2026-09-02 18:00:00,26.43,74.17,25.82,50.25,4.34,1012.01,0.0
2026-09-02 19:00:00,61.38,128.59,25.22,55.7,3.42,1013.48,0.0
2026-09-02 20:00:00,50.57,126.67,25.68,60.42,4.78,1011.51,0.0
2026-09-02 21:00:00,55.36,119.52,22.42,60.33,3.55,1011.07,0.0
2026-09-02 22:00:00,40.14,83.83,19.17,68.3,4.16,1013.1,0.0
2026-09-02 23:00:00,23.9,49.68,19.32,61.97,2.65,1013.48,0.0
2026-09-03 00:00:00,9.15,28.72,15.94,74.02,3.7,1011.92,0.0
2026-09-03 01:00:00,20.01,49.72,12.87,77.09,3.36,1012.72,0.0
2026-09-03 02:00:00,15.57,34.77,13.41,80.8,2.65,1012.99,0.0
2026-09-03 03:00:00,4.86,16.5,12.13,83.92,3.73,1011.32,0.0
2026-09-03 04:00:00,8.96,35.69,14.19,85.82,3.76,1011.53,0.0
2026-09-03 05:00:00,15.18,29.72,15.34,75.71,4.25,1012.9,0.0
2026-09-03 06:00:00,18.33,44.75,18.44,69.11,5.42,1013.26,0.0
2026-09-03 07:00:00,23.88,69.77,18.27,68.89,5.11,1012.37,0.0
2026-09-03 08:00:00,52.65,124.62,19.3,64.85,3.41,1011.21,0.0
2026-09-03 09:00:00,38.63,97.24,22.37,62.09,4.35,1013.5,0.0
2026-09-03 10:00:00,27.22,70.91,20.53,62.86,5.03,1011.49,0.0
2026-09-03 11:00:00,19.19,45.84,24.02,58.44,4.28,1007.58,0.0
2026-09-03 12:00:00,16.77,43.2,26.11,59.27,3.85,1008.12,0.0
2026-09-03 13:00:00,4.0,22.38,24.52,52.84,4.79,1009.09,0.0
2026-09-03 14:00:00,12.0,33.66,28.37,54.49,6.71,1008.53,0.0
2026-09-03 15:00:00,9.51,26.58,27.64,56.52,3.96,1008.18,0.0
2026-09-03 16:00:00,11.32,27.22,26.5,52.83,4.09,1008.21,0.0
2026-09-03 17:00:00,21.76,51.82,27.06,43.8,4.02,1007.88,0.0
2026-09-03 18:00:00,32.61,76.23,27.91,48.33,3.66,1008.29,0.0
2026-09-03 19:00:00,32.21,97.17,23.95,63.08,5.01,1005.82,0.0
2026-09-03 20:00:00,75.39,151.69,22.35,60.68,3.28,1007.61,0.0
2026-09-03 21:00:00,45.68,106.56,19.69,61.56,4.74,1008.04,0.0
2026-09-03 22:00:00,43.32,99.9,17.41,67.64,3.88,1006.92,0.0
2026-09-03 23:00:00,36.42,82.43,17.73,72.45,2.72,1008.15,0.0
2026-09-04 00:00:00,18.08,43.26,14.26,77.52,3.45,1007.68,0.0
2026-09-04 01:00:00,4.0,20.85,14.26,74.38,5.17,1009.25,0.0
2026-09-04 02:00:00,4.0,6.0,12.9,76.31,4.0,1009.1,5.94
2026-09-04 03:00:00,4.0,11.2,13.81,74.57,3.52,1007.47,0.0
2026-09-04 04:00:00,8.98,25.38,13.88,72.33,5.53,1007.72,0.0
2026-09-04 05:00:00,16.72,38.58,15.42,79.71,3.0,1007.79,0.0
2026-09-04 06:00:00,28.32,58.51,14.67,73.3,3.31,1007.48,0.0
2026-09-04 07:00:00,20.88,63.26,16.41,76.33,5.0,1008.0,0.0
2026-09-04 08:00:00,40.26,96.42,17.25,76.04,4.67,1007.24,0.0
2026-09-04 09:00:00,43.34,94.93,19.7,69.53,3.27,1006.94,0.0
2026-09-04 10:00:00,28.31,73.04,22.5,58.77,4.98,1008.34,0.0
2026-09-04 11:00:00,15.55,56.62,23.81,59.76,4.12,1008.35,0.0
2026-09-04 12:00:00,11.81,29.95,23.25,59.05,3.68,1007.2,0.0
2026-09-04 13:00:00,4.0,22.22,26.51,49.67,4.69,1008.56,0.0
2026-09-04 14:00:00,7.42,39.51,27.79,52.28,8.23,1007.34,0.0
2026-09-04 15:00:00,13.79,36.91,26.9,47.86,6.36,1008.05,0.0
2026-09-04 16:00:00,8.83,37.8,28.42,54.59,4.82,1008.5,0.0
2026-09-04 17:00:00,22.39,42.36,24.54,54.97,3.62,1007.82,0.0
2026-09-04 18:00:00,35.06,75.69,22.86,60.66,3.24,1008.21,0.0
2026-09-04 19:00:00,48.93,109.61,20.77,64.75,4.19,1007.43,0.0
2026-09-04 20:00:00,49.98,119.04,23.01,58.55,4.3,1007.69,0.0
2026-09-04 21:00:00,47.82,99.09,20.19,67.0,4.72,1007.68,0.0
2026-09-04 22:00:00,39.77,96.41,17.52,67.56,4.54,1007.25,0.0
2026-09-04 23:00:00,4.0,6.0,16.24,75.25,4.67,1007.7,6.58
2026-09-05 00:00:00,4.95,26.88,13.1,72.04,4.14,1006.61,0.0
2026-09-05 01:00:00,6.9,35.81,16.27,72.22,5.49,1007.45,0.0
2026-09-05 02:00:00,14.44,28.69,12.8,85.72,3.36,1007.62,0.0
2026-09-05 03:00:00,15.75,29.41,12.53,74.44,3.87,1007.64,0.0
2026-09-05 04:00:00,11.89,34.7,13.51,73.97,2.72,1007.65,0.0
2026-09-05 05:00:00,4.0,6.0,13.92,78.0,3.35,1007.79,4.14
2026-09-05 06:00:00,13.4,31.2,14.72,75.22,5.15,1008.23,0.0
2026-09-05 07:00:00,27.36,67.34,14.95,75.49,4.62,1008.54,0.0
2026-09-05 08:00:00,42.24,103.37,18.16,70.27,2.58,1007.32,0.0
2026-09-05 09:00:00,16.05,58.29,21.66,64.55,7.56,1006.88,0.0
2026-09-05 10:00:00,22.15,61.47,22.83,64.34,4.6,1007.01,0.0
2026-09-05 11:00:00,10.3,26.65,24.43,58.67,4.87,1011.53,0.0
2026-09-05 12:00:00,4.45,11.9,23.35,58.0,4.34,1011.63,0.0
2026-09-05 13:00:00,6.81,29.61,23.89,60.69,4.62,1011.3,0.0
2026-09-05 14:00:00,9.59,32.94,25.63,62.47,5.19,1010.88,0.0
2026-09-05 15:00:00,4.48,20.15,26.08,53.53,5.69,1011.55,0.0
2026-09-05 16:00:00,5.43,34.3,27.09,48.34,5.24,1012.06,0.0
2026-09-05 17:00:00,14.59,27.68,23.05,63.94,4.2,1012.39,0.0
2026-09-05 18:00:00,23.08,48.2,25.8,54.08,3.7,1011.47,0.0
2026-09-05 19:00:00,46.84,95.27,22.33,52.12,3.38,1011.58,0.0
2026-09-05 20:00:00,42.13,96.64,20.32,67.81,5.29,1011.17,0.0
2026-09-05 21:00:00,25.08,77.29,17.8,66.82,5.06,1011.89,0.0
2026-09-05 22:00:00,22.49,56.5,15.22,73.24,4.4,1011.24,0.0
2026-09-05 23:00:00,14.78,39.78,16.5,72.63,5.28,1012.37,0.0
2026-09-06 00:00:00,4.0,6.0,14.15,76.29,3.71,1010.49,2.27
2026-09-06 01:00:00,4.0,26.88,11.41,83.3,4.91,1011.63,0.0
2026-09-06 02:00:00,4.0,12.57,10.7,80.0,4.47,1012.16,0.0
2026-09-06 03:00:00,5.55,15.23,11.61,82.15,4.96,1012.06,0.0
2026-09-06 04:00:00,11.32,25.17,14.26,74.29,3.01,1014.07,0.0
2026-09-06 05:00:00,7.43,25.38,12.64,81.2,4.12,1012.19,0.0
2026-09-06 06:00:00,23.67,45.96,12.26,81.39,3.5,1011.11,0.0
2026-09-06 07:00:00,37.84,79.92,15.22,69.86,2.6,1011.84,0.0
2026-09-06 08:00:00,33.69,80.28,16.88,74.96,5.6,1010.49,0.0
2026-09-06 09:00:00,26.16,76.14,15.78,70.45,5.38,1011.85,0.0
2026-09-06 10:00:00,23.89,62.0,20.76,66.86,4.83,1011.25,0.0
2026-09-06 11:00:00,12.88,45.39,22.37,62.2,3.99,1017.72,0.0
2026-09-06 12:00:00,8.8,23.05,24.93,63.48,3.75,1016.55,0.0
2026-09-06 13:00:00,4.9,24.34,27.43,50.73,3.76,1016.9,0.0
2026-09-06 14:00:00,4.0,11.2,27.26,50.53,4.54,1016.48,0.0
2026-09-06 15:00:00,7.67,45.59,25.82,54.45,5.85,1018.38,0.0
2026-09-06 16:00:00,12.32,37.98,24.58,55.54,4.55,1016.73,0.0
2026-09-06 17:00:00,4.0,22.43,28.3,53.26,5.27,1018.46,0.0
2026-09-06 18:00:00,18.21,49.53,24.17,51.03,5.09,1017.64,0.0
2026-09-06 19:00:00,33.99,80.65,22.66,56.0,4.98,1017.38,0.0
2026-09-06 20:00:00,58.67,129.69,20.93,59.05,2.67,1017.29,0.0
2026-09-06 21:00:00,49.21,107.17,19.38,69.92,3.19,1017.31,0.0
2026-09-06 22:00:00,27.54,61.35,17.16,76.95,4.39,1015.45,0.0
2026-09-06 23:00:00,9.21,26.57,14.96,73.65,6.05,1016.77,0.0
2026-09-07 00:00:00,15.22,47.47,13.54,75.95,5.41,1017.67,0.0
2026-09-07 01:00:00,7.97,31.34,13.05,77.79,4.16,1016.95,0.0
